month,sido,sigungu,vehicle_type,count
2025-09,대구,서구,총계,77375
2025-10,대구,서구,총계,77911
2025-11,대구,서구,총계,78339
2025-12,대구,서구,총계,78844
2025-01,대구,군위군,승용,10087
2025-02,대구,군위군,승용,10113
2025-03,대구,군위군,승용,10158
2025-04,대구,군위군,승용,10140
2025-05,대구,군위군,승용,10153
2025-06,대구,군위군,승용,10153
2025-07,대구,군위군,승용,10173
2025-08,대구,군위군,승용,10161
2025-09,대구,군위군,승용,10185
2025-10,대구,군위군,승용,10205
2025-11,대구,군위군,승용,10240
2025-12,대구,군위군,승용,10320
2025-01,대구,군위군,승합,432
2025-02,대구,군위군,승합,431
2025-03,대구,군위군,승합,429
2025-04,대구,군위군,승합,428
2025-05,대구,군위군,승합,427
2025-06,대구,군위군,승합,427
2025-07,대구,군위군,승합,420
2025-08,대구,군위군,승합,418
2025-09,대구,군위군,승합,418
2025-10,대구,군위군,승합,412
2025-11,대구,군위군,승합,411
2025-12,대구,군위군,승합,413
2025-01,대구,군위군,화물,5437
2025-02,대구,군위군,화물,5450
2025-03,대구,군위군,화물,5458
2025-04,대구,군위군,화물,5438
2025-05,대구,군위군,화물,5431
2025-06,대구,군위군,화물,5432
2025-07,대구,군위군,화물,5445
2025-08,대구,군위군,화물,5455
2025-09,대구,군위군,화물,5468
2025-10,대구,군위군,화물,5481
2025-11,대구,군위군,화물,5486
2025-12,대구,군위군,화물,5500
2025-01,대구,군위군,특수,89
2025-02,대구,군위군,특수,89
2025-03,대구,군위군,특수,89
2025-04,대구,군위군,특수,89
2025-05,대구,군위군,특수,89
2025-06,대구,군위군,특수,91
2025-07,대구,군위군,특수,87
2025-08,대구,군위군,특수,89
2025-09,대구,군위군,특수,87
2025-10,대구,군위군,특수,88
2025-11,대구,군위군,특수,88
2025-12,대구,군위군,특수,88
2025-01,대구,군위군,총계,16045
2025-02,대구,군위군,총계,16083
2025-03,대구,군위군,총계,16134
2025-04,대구,군위군,총계,16095
2025-05,대구,군위군,총계,16100
2025-06,대구,군위군,총계,16103
2025-07,대구,군위군,총계,16125
2025-08,대구,군위군,총계,16123
2025-09,대구,군위군,총계,16158
2025-10,대구,군위군,총계,16186
2025-11,대구,군위군,총계,16225
2025-12,대구,군위군,총계,16321
2025-01,대구,달서구,승용,252654
2025-02,대구,달서구,승용,252309
2025-03,대구,달서구,승용,252484
2025-04,대구,달서구,승용,252653
2025-05,대구,달서구,승용,253092
2025-06,대구,달서구,승용,253464
2025-07,대구,달서구,승용,254266
2025-08,대구,달서구,승용,254930
2025-09,대구,달서구,승용,255519
2025-10,대구,달서구,승용,256141
2025-11,대구,달서구,승용,257328
2025-12,대구,달서구,승용,258753
2025-01,대구,달서구,승합,5442
2025-02,대구,달서구,승합,5385
2025-03,대구,달서구,승합,5383
2025-04,대구,달서구,승합,5334
2025-05,대구,달서구,승합,5308
2025-06,대구,달서구,승합,5265
2025-07,대구,달서구,승합,5260
2025-08,대구,달서구,승합,5241
2025-09,대구,달서구,승합,5175
2025-10,대구,달서구,승합,5168
2025-11,대구,달서구,승합,5169
2025-12,대구,달서구,승합,5142
2025-01,대구,달서구,화물,34637
2025-02,대구,달서구,화물,34543
2025-03,대구,달서구,화물,34393
2025-04,대구,달서구,화물,34250
2025-05,대구,달서구,화물,34281
2025-06,대구,달서구,화물,34272
2025-07,대구,달서구,화물,34211
2025-08,대구,달서구,화물,34233
2025-09,대구,달서구,화물,34219
2025-10,대구,달서구,화물,34183
2025-11,대구,달서구,화물,34173
2025-12,대구,달서구,화물,34173
2025-01,대구,달서구,특수,1197
2025-02,대구,달서구,특수,1202
2025-03,대구,달서구,특수,1209
2025-04,대구,달서구,특수,1218
2025-05,대구,달서구,특수,1221
2025-06,대구,달서구,특수,1227
2025-07,대구,달서구,특수,1254
2025-08,대구,달서구,특수,1261
2025-09,대구,달서구,특수,1275
2025-10,대구,달서구,특수,1267
2025-11,대구,달서구,특수,1266
2025-12,대구,달서구,특수,1273
2025-01,대구,달서구,총계,293930
2025-02,대구,달서구,총계,293439
2025-03,대구,달서구,총계,293469
2025-04,대구,달서구,총계,293455
2025-05,대구,달서구,총계,293902
2025-06,대구,달서구,총계,294228
2025-07,대구,달서구,총계,294991
2025-08,대구,달서구,총계,295665
2025-09,대구,달서구,총계,296188
2025-10,대구,달서구,총계,296759
2025-11,대구,달서구,총계,297936
2025-12,대구,달서구,총계,299341
2025-01,대구,달성군,승용,119808
2025-02,대구,달성군,승용,119638
2025-03,대구,달성군,승용,119690
2025-04,대구,달성군,승용,119586
2025-05,대구,달성군,승용,119498
2025-06,대구,달성군,승용,119514
2025-07,대구,달성군,승용,119549
2025-08,대구,달성군,승용,119470
2025-09,대구,달성군,승용,119373
2025-10,대구,달성군,승용,119297
2025-11,대구,달성군,승용,119316
2025-12,대구,달성군,승용,119246
2025-01,대구,달성군,승합,3451
2025-02,대구,달성군,승합,3455
2025-03,대구,달성군,승합,3444
2025-04,대구,달성군,승합,3411
2025-05,대구,달성군,승합,3382
2025-06,대구,달성군,승합,3376
2025-07,대구,달성군,승합,3358
2025-08,대구,달성군,승합,3322
2025-09,대구,달성군,승합,3308
2025-10,대구,달성군,승합,3295
2025-11,대구,달성군,승합,3269
2025-12,대구,달성군,승합,3258
2025-01,대구,달성군,화물,22772
2025-02,대구,달성군,화물,22781
2025-03,대구,달성군,화물,22744
2025-04,대구,달성군,화물,22726
2025-05,대구,달성군,화물,22677
2025-06,대구,달성군,화물,22656
2025-07,대구,달성군,화물,22649
2025-08,대구,달성군,화물,22647
2025-09,대구,달성군,화물,22643
2025-10,대구,달성군,화물,22608
2025-11,대구,달성군,화물,22564
2025-12,대구,달성군,화물,22460
2025-01,대구,달성군,특수,773
2025-02,대구,달성군,특수,777
2025-03,대구,달성군,특수,785
2025-04,대구,달성군,특수,782
2025-05,대구,달성군,특수,780
2025-06,대구,달성군,특수,778
2025-07,대구,달성군,특수,783
2025-08,대구,달성군,특수,784
2025-09,대구,달성군,특수,785
2025-10,대구,달성군,특수,795
2025-11,대구,달성군,특수,801
2025-12,대구,달성군,특수,794
2025-01,대구,달성군,총계,146804
2025-02,대구,달성군,총계,146651
2025-03,대구,달성군,총계,146663
2025-04,대구,달성군,총계,146505
2025-05,대구,달성군,총계,146337
2025-06,대구,달성군,총계,146324
2025-07,대구,달성군,총계,146339
2025-08,대구,달성군,총계,146223
2025-09,대구,달성군,총계,146109
2025-10,대구,달성군,총계,145995
2025-11,대구,달성군,총계,145950
2025-12,대구,달성군,총계,145758
2025-01,대구,수성구,승용,200325
2025-02,대구,수성구,승용,200584
2025-03,대구,수성구,승용,200581
2025-04,대구,수성구,승용,200106
2025-05,대구,수성구,승용,199946
2025-06,대구,수성구,승용,199514
2025-07,대구,수성구,승용,199177
2025-08,대구,수성구,승용,199138
2025-09,대구,수성구,승용,197192
2025-10,대구,수성구,승용,198671
2025-11,대구,수성구,승용,198260
2025-12,대구,수성구,승용,197973
2025-01,대구,수성구,승합,3720
2025-02,대구,수성구,승합,3721
2025-03,대구,수성구,승합,3714
2025-04,대구,수성구,승합,3697
2025-05,대구,수성구,승합,3691
2025-06,대구,수성구,승합,3668
2025-07,대구,수성구,승합,3662
2025-08,대구,수성구,승합,3636
2025-09,대구,수성구,승합,3618
2025-10,대구,수성구,승합,3621
2025-11,대구,수성구,승합,3612
2025-12,대구,수성구,승합,3603
2025-01,대구,수성구,화물,17294
2025-02,대구,수성구,화물,17277
2025-03,대구,수성구,화물,17236
2025-04,대구,수성구,화물,17145
2025-05,대구,수성구,화물,17090
2025-06,대구,수성구,화물,16904
2025-07,대구,수성구,화물,16885
2025-08,대구,수성구,화물,16851
2025-09,대구,수성구,화물,16858
2025-10,대구,수성구,화물,16853
2025-11,대구,수성구,화물,16823
2025-12,대구,수성구,화물,16822
2025-01,대구,수성구,특수,649
2025-02,대구,수성구,특수,654
2025-03,대구,수성구,특수,661
2025-04,대구,수성구,특수,664
2025-05,대구,수성구,특수,672
2025-06,대구,수성구,특수,678
2025-07,대구,수성구,특수,680
2025-08,대구,수성구,특수,684
2025-09,대구,수성구,특수,685
2025-10,대구,수성구,특수,688
2025-11,대구,수성구,특수,691
2025-12,대구,수성구,특수,692
2025-01,대구,수성구,총계,221988
2025-02,대구,수성구,총계,222236
2025-03,대구,수성구,총계,222192
2025-04,대구,수성구,총계,221612
2025-05,대구,수성구,총계,221399
2025-06,대구,수성구,총계,220764
2025-07,대구,수성구,총계,220404
2025-08,대구,수성구,총계,220309
2025-09,대구,수성구,총계,218353
2025-10,대구,수성구,총계,219833
2025-11,대구,수성구,총계,219386
2025-12,대구,수성구,총계,219090
2025-01,인천,계,승용,1499580
2025-02,인천,계,승용,1499852
2025-03,인천,계,승용,1501933
2025-04,인천,계,승용,1503198
2025-05,인천,계,승용,1503222
2025-06,인천,계,승용,1508780
2025-07,인천,계,승용,1509387
2025-08,인천,계,승용,1509595
2025-09,인천,계,승용,1512287
2025-10,인천,계,승용,1514170
2025-11,인천,계,승용,1513948
2025-12,인천,계,승용,1512449
2025-01,인천,계,승합,38258
2025-02,인천,계,승합,38106
2025-03,인천,계,승합,37993
2025-04,인천,계,승합,37592
2025-05,인천,계,승합,37385
2025-06,인천,계,승합,37306
2025-07,인천,계,승합,37172
2025-08,인천,계,승합,36864
2025-09,인천,계,승합,36760
2025-10,인천,계,승합,36693
2025-11,인천,계,승합,36591
2025-12,인천,계,승합,36352
2025-01,인천,계,화물,201299
2025-02,인천,계,화물,201107
2025-03,인천,계,화물,200824
2025-04,인천,계,화물,200147
2025-05,인천,계,화물,199908
2025-06,인천,계,화물,200037
2025-07,인천,계,화물,200062
2025-08,인천,계,화물,199933
2025-09,인천,계,화물,199754
2025-10,인천,계,화물,199880
2025-11,인천,계,화물,199856
2025-12,인천,계,화물,199720
2025-01,인천,계,특수,9706
2025-02,인천,계,특수,9765
2025-03,인천,계,특수,9781
2025-04,인천,계,특수,9766
2025-05,인천,계,특수,9717
2025-06,인천,계,특수,9699
2025-07,인천,계,특수,9695
2025-08,인천,계,특수,9645
2025-09,인천,계,특수,9574
2025-10,인천,계,특수,9570
2025-11,인천,계,특수,9549
2025-12,인천,계,특수,9569
2025-01,인천,계,총계,1748843
2025-02,인천,계,총계,1748830
2025-03,인천,계,총계,1750531
2025-04,인천,계,총계,1750703
2025-05,인천,계,총계,1750232
2025-06,인천,계,총계,1755822
2025-07,인천,계,총계,1756316
2025-08,인천,계,총계,1756037
2025-09,인천,계,총계,1758375
2025-10,인천,계,총계,1760313
2025-11,인천,계,총계,1759944
2025-12,인천,계,총계,1758090
2025-01,인천,중구,승용,73125
2025-02,인천,중구,승용,74237
2025-03,인천,중구,승용,74910
2025-04,인천,중구,승용,75228
2025-05,인천,중구,승용,75504
2025-06,인천,중구,승용,75762
2025-07,인천,중구,승용,75933
2025-08,인천,중구,승용,76195
2025-09,인천,중구,승용,76548
2025-10,인천,중구,승용,76905
2025-11,인천,중구,승용,77244
2025-12,인천,중구,승용,77534
2025-01,인천,중구,승합,2747
2025-02,인천,중구,승합,2749
2025-03,인천,중구,승합,2734
2025-04,인천,중구,승합,2709
2025-05,인천,중구,승합,2702
2025-06,인천,중구,승합,2701
2025-07,인천,중구,승합,2704
2025-08,인천,중구,승합,2690
2025-09,인천,중구,승합,2683
2025-10,인천,중구,승합,2685
2025-11,인천,중구,승합,2676
2025-12,인천,중구,승합,2692
2025-01,인천,중구,화물,17312
2025-02,인천,중구,화물,17346
2025-03,인천,중구,화물,17382
2025-04,인천,중구,화물,17331
2025-05,인천,중구,화물,17328
2025-06,인천,중구,화물,17260
2025-07,인천,중구,화물,17142
2025-08,인천,중구,화물,17073
2025-09,인천,중구,화물,17013
2025-10,인천,중구,화물,16992
2025-11,인천,중구,화물,16995
2025-12,인천,중구,화물,17020
2025-01,인천,중구,특수,2195
2025-02,인천,중구,특수,2182
2025-03,인천,중구,특수,2180
2025-04,인천,중구,특수,2156
2025-05,인천,중구,특수,2149
2025-06,인천,중구,특수,2134
2025-07,인천,중구,특수,2120
2025-08,인천,중구,특수,2113
2025-09,인천,중구,특수,2095
2025-10,인천,중구,특수,2099
2025-11,인천,중구,특수,2104
2025-12,인천,중구,특수,2116
2025-01,인천,중구,총계,95379
2025-02,인천,중구,총계,96514
2025-03,인천,중구,총계,97206
2025-04,인천,중구,총계,97424
2025-05,인천,중구,총계,97683
2025-06,인천,중구,총계,97857
2025-07,인천,중구,총계,97899
2025-08,인천,중구,총계,98071
2025-09,인천,중구,총계,98339
2025-10,인천,중구,총계,98681
2025-11,인천,중구,총계,99019
2025-12,인천,중구,총계,99362
2025-01,인천,동구,승용,21115
2025-02,인천,동구,승용,21043
2025-03,인천,동구,승용,20995
2025-04,인천,동구,승용,20827
2025-05,인천,동구,승용,20760
2025-06,인천,동구,승용,20749
2025-07,인천,동구,승용,20712
2025-08,인천,동구,승용,20642
2025-09,인천,동구,승용,20603
2025-10,인천,동구,승용,20511
2025-11,인천,동구,승용,20481
2025-12,인천,동구,승용,20457
2025-01,인천,동구,승합,937
2025-02,인천,동구,승합,934
2025-03,인천,동구,승합,937
2025-04,인천,동구,승합,916
2025-05,인천,동구,승합,906
2025-06,인천,동구,승합,912
2025-07,인천,동구,승합,913
2025-08,인천,동구,승합,911
2025-09,인천,동구,승합,897
2025-10,인천,동구,승합,893
2025-11,인천,동구,승합,893
2025-12,인천,동구,승합,886
2025-01,인천,동구,화물,4848
2025-02,인천,동구,화물,4808
2025-03,인천,동구,화물,4767
2025-04,인천,동구,화물,4717
2025-05,인천,동구,화물,4690
2025-06,인천,동구,화물,4689
2025-07,인천,동구,화물,4689
2025-08,인천,동구,화물,4645
2025-09,인천,동구,화물,4638
2025-10,인천,동구,화물,4629
2025-11,인천,동구,화물,4602
2025-12,인천,동구,화물,4625
2025-01,인천,동구,특수,419
2025-02,인천,동구,특수,419
2025-03,인천,동구,특수,417
2025-04,인천,동구,특수,421
2025-05,인천,동구,특수,421
2025-06,인천,동구,특수,423
2025-07,인천,동구,특수,421
2025-08,인천,동구,특수,417
2025-09,인천,동구,특수,428
2025-10,인천,동구,특수,430
2025-11,인천,동구,특수,423
2025-12,인천,동구,특수,423
2025-01,인천,동구,총계,27319
2025-02,인천,동구,총계,27204
2025-03,인천,동구,총계,27116
2025-04,인천,동구,총계,26881
2025-05,인천,동구,총계,26777
2025-06,인천,동구,총계,26773
2025-07,인천,동구,총계,26735
2025-08,인천,동구,총계,26615
2025-09,인천,동구,총계,26566
2025-10,인천,동구,총계,26463
2025-11,인천,동구,총계,26399
2025-12,인천,동구,총계,26391
2025-01,인천,서구,승용,273728
2025-02,인천,서구,승용,274027
2025-03,인천,서구,승용,275016
2025-04,인천,서구,승용,275511
2025-05,인천,서구,승용,276788
2025-06,인천,서구,승용,278210
2025-07,인천,서구,승용,278592
2025-08,인천,서구,승용,278366
2025-09,인천,서구,승용,279896
2025-10,인천,서구,승용,281723
2025-11,인천,서구,승용,283284
2025-12,인천,서구,승용,285182
2025-01,인천,서구,승합,7590
2025-02,인천,서구,승합,7583
2025-03,인천,서구,승합,7572
2025-04,인천,서구,승합,7487
2025-05,인천,서구,승합,7453
2025-06,인천,서구,승합,7417
2025-07,인천,서구,승합,7421
2025-08,인천,서구,승합,7349
2025-09,인천,서구,승합,7384
2025-10,인천,서구,승합,7400
2025-11,인천,서구,승합,7360
2025-12,인천,서구,승합,7351
2025-01,인천,서구,화물,40860
2025-02,인천,서구,화물,40853
2025-03,인천,서구,화물,40641
2025-04,인천,서구,화물,40411
2025-05,인천,서구,화물,40383
2025-06,인천,서구,화물,40475
2025-07,인천,서구,화물,40382
2025-08,인천,서구,화물,40407
2025-09,인천,서구,화물,40348
2025-10,인천,서구,화물,40361
2025-11,인천,서구,화물,40458
2025-12,인천,서구,화물,40482
2025-01,인천,서구,특수,1749
2025-02,인천,서구,특수,1816
2025-03,인천,서구,특수,1810
2025-04,인천,서구,특수,1790
2025-05,인천,서구,특수,1758
2025-06,인천,서구,특수,1733
2025-07,인천,서구,특수,1724
2025-08,인천,서구,특수,1697
2025-09,인천,서구,특수,1653
2025-10,인천,서구,특수,1643
2025-11,인천,서구,특수,1633
2025-12,인천,서구,특수,1643
2025-01,인천,서구,총계,323927
2025-02,인천,서구,총계,324279
2025-03,인천,서구,총계,325039
2025-04,인천,서구,총계,325199
2025-05,인천,서구,총계,326382
2025-06,인천,서구,총계,327835
2025-07,인천,서구,총계,328119
2025-08,인천,서구,총계,327819
2025-09,인천,서구,총계,329281
2025-10,인천,서구,총계,331127
2025-11,인천,서구,총계,332735
2025-12,인천,서구,총계,334658
2025-01,인천,강화군,승용,33388
2025-02,인천,강화군,승용,33176
2025-03,인천,강화군,승용,32930
2025-04,인천,강화군,승용,32680
2025-05,인천,강화군,승용,32477
2025-06,인천,강화군,승용,32290
2025-07,인천,강화군,승용,31981
2025-08,인천,강화군,승용,31717
2025-09,인천,강화군,승용,31519
2025-10,인천,강화군,승용,31374
2025-11,인천,강화군,승용,31144
2025-12,인천,강화군,승용,30991
2025-01,인천,강화군,승합,1472
2025-02,인천,강화군,승합,1479
2025-03,인천,강화군,승합,1471
2025-04,인천,강화군,승합,1446
2025-05,인천,강화군,승합,1438
2025-06,인천,강화군,승합,1431
2025-07,인천,강화군,승합,1409
2025-08,인천,강화군,승합,1399
2025-09,인천,강화군,승합,1389
2025-10,인천,강화군,승합,1393
2025-11,인천,강화군,승합,1387
2025-12,인천,강화군,승합,1376
2025-01,인천,강화군,화물,11503
2025-02,인천,강화군,화물,11508
2025-03,인천,강화군,화물,11543
2025-04,인천,강화군,화물,11536
2025-05,인천,강화군,화물,11541
2025-06,인천,강화군,화물,11597
2025-07,인천,강화군,화물,11650
2025-08,인천,강화군,화물,11664
2025-09,인천,강화군,화물,11663
2025-10,인천,강화군,화물,11684
2025-11,인천,강화군,화물,11695
2025-12,인천,강화군,화물,11697
2025-01,인천,강화군,특수,292
2025-02,인천,강화군,특수,295
2025-03,인천,강화군,특수,323
2025-04,인천,강화군,특수,328
2025-05,인천,강화군,특수,330
2025-06,인천,강화군,특수,340
2025-07,인천,강화군,특수,343
2025-08,인천,강화군,특수,347
2025-09,인천,강화군,특수,344
2025-10,인천,강화군,특수,351
2025-11,인천,강화군,특수,354
2025-12,인천,강화군,특수,354
2025-01,인천,강화군,총계,46655
2025-02,인천,강화군,총계,46458
2025-03,인천,강화군,총계,46267
2025-04,인천,강화군,총계,45990
2025-05,인천,강화군,총계,45786
2025-06,인천,강화군,총계,45658
2025-07,인천,강화군,총계,45383
2025-08,인천,강화군,총계,45127
2025-09,인천,강화군,총계,44915
2025-10,인천,강화군,총계,44802
2025-11,인천,강화군,총계,44580
2025-12,인천,강화군,총계,44418
2025-01,인천,계양구,승용,236118
2025-02,인천,계양구,승용,236605
2025-03,인천,계양구,승용,237781
2025-04,인천,계양구,승용,218903
2025-05,인천,계양구,승용,216766
2025-06,인천,계양구,승용,219431
2025-07,인천,계양구,승용,220426
2025-08,인천,계양구,승용,221670
2025-09,인천,계양구,승용,223668
2025-10,인천,계양구,승용,219653
2025-11,인천,계양구,승용,216509
2025-12,인천,계양구,승용,207581
2025-01,인천,계양구,승합,5232
2025-02,인천,계양구,승합,5212
2025-03,인천,계양구,승합,5230
2025-04,인천,계양구,승합,4839
2025-05,인천,계양구,승합,4787
2025-06,인천,계양구,승합,4784
2025-07,인천,계양구,승합,4749
2025-08,인천,계양구,승합,4716
2025-09,인천,계양구,승합,4733
2025-10,인천,계양구,승합,4704
2025-11,인천,계양구,승합,4693
2025-12,인천,계양구,승합,4528
2025-01,인천,계양구,화물,28636
2025-02,인천,계양구,화물,28570
2025-03,인천,계양구,화물,28636
2025-04,인천,계양구,화물,28699
2025-05,인천,계양구,화물,28681
2025-06,인천,계양구,화물,28813
2025-07,인천,계양구,화물,28992
2025-08,인천,계양구,화물,29078
2025-09,인천,계양구,화물,29237
2025-10,인천,계양구,화물,29298
2025-11,인천,계양구,화물,29229
2025-12,인천,계양구,화물,29486
2025-01,인천,계양구,특수,849
2025-02,인천,계양구,특수,856
2025-03,인천,계양구,특수,842
2025-04,인천,계양구,특수,845
2025-05,인천,계양구,특수,832
2025-06,인천,계양구,특수,830
2025-07,인천,계양구,특수,814
2025-08,인천,계양구,특수,798
2025-09,인천,계양구,특수,784
2025-10,인천,계양구,특수,788
2025-11,인천,계양구,특수,789
2025-12,인천,계양구,특수,790
2025-01,인천,계양구,총계,270835
2025-02,인천,계양구,총계,271243
2025-03,인천,계양구,총계,272489
2025-04,인천,계양구,총계,253286
2025-05,인천,계양구,총계,251066
2025-06,인천,계양구,총계,253858
2025-07,인천,계양구,총계,254981
2025-08,인천,계양구,총계,256262
2025-09,인천,계양구,총계,258422
2025-10,인천,계양구,총계,254443
2025-11,인천,계양구,총계,251220
2025-12,인천,계양구,총계,242385
2025-01,인천,남동구,승용,243362
2025-02,인천,남동구,승용,241721
2025-03,인천,남동구,승용,241026
2025-04,인천,남동구,승용,240424
2025-05,인천,남동구,승용,240218
2025-06,인천,남동구,승용,240647
2025-07,인천,남동구,승용,240481
2025-08,인천,남동구,승용,240238
2025-09,인천,남동구,승용,239591
2025-10,인천,남동구,승용,240497
2025-11,인천,남동구,승용,240674
2025-12,인천,남동구,승용,241493
2025-01,인천,남동구,승합,6117
2025-02,인천,남동구,승합,6071
2025-03,인천,남동구,승합,6018
2025-04,인천,남동구,승합,5969
2025-05,인천,남동구,승합,5938
2025-06,인천,남동구,승합,5931
2025-07,인천,남동구,승합,5891
2025-08,인천,남동구,승합,5827
2025-09,인천,남동구,승합,5802
2025-10,인천,남동구,승합,5758
2025-11,인천,남동구,승합,5721
2025-12,인천,남동구,승합,5705
2025-01,인천,남동구,화물,32603
2025-02,인천,남동구,화물,32485
2025-03,인천,남동구,화물,32406
2025-04,인천,남동구,화물,32176
2025-05,인천,남동구,화물,32059
2025-06,인천,남동구,화물,31874
2025-07,인천,남동구,화물,31745
2025-08,인천,남동구,화물,31638
2025-09,인천,남동구,화물,31503
2025-10,인천,남동구,화물,31475
2025-11,인천,남동구,화물,31361
2025-12,인천,남동구,화물,31252
2025-01,인천,남동구,특수,1106
2025-02,인천,남동구,특수,1105
2025-03,인천,남동구,특수,1108
2025-04,인천,남동구,특수,1111
2025-05,인천,남동구,특수,1106
2025-06,인천,남동구,특수,1103
2025-07,인천,남동구,특수,1100
2025-08,인천,남동구,특수,1095
2025-09,인천,남동구,특수,1101
2025-10,인천,남동구,특수,1100
2025-11,인천,남동구,특수,1098
2025-12,인천,남동구,특수,1097
2025-01,인천,남동구,총계,283188
2025-02,인천,남동구,총계,281382
2025-03,인천,남동구,총계,280558
2025-04,인천,남동구,총계,279680
2025-05,인천,남동구,총계,279321
2025-06,인천,남동구,총계,279555
2025-07,인천,남동구,총계,279217
2025-08,인천,남동구,총계,278798
2025-09,인천,남동구,총계,277997
2025-10,인천,남동구,총계,278830
2025-11,인천,남동구,총계,278854
2025-12,인천,남동구,총계,279547
2025-01,인천,미추홀구,승용,156096
2025-02,인천,미추홀구,승용,156824
2025-03,인천,미추홀구,승용,157551
2025-04,인천,미추홀구,승용,157631
2025-05,인천,미추홀구,승용,158260
2025-06,인천,미추홀구,승용,158598
2025-07,인천,미추홀구,승용,159088
2025-08,인천,미추홀구,승용,158865
2025-09,인천,미추홀구,승용,158710
2025-10,인천,미추홀구,승용,158322
2025-11,인천,미추홀구,승용,157939
2025-12,인천,미추홀구,승용,157599
2025-01,인천,미추홀구,승합,4169
2025-02,인천,미추홀구,승합,4138
2025-03,인천,미추홀구,승합,4133
2025-04,인천,미추홀구,승합,4076
2025-05,인천,미추홀구,승합,4050
2025-06,인천,미추홀구,승합,4052
2025-07,인천,미추홀구,승합,4038
2025-08,인천,미추홀구,승합,3999
2025-09,인천,미추홀구,승합,3968
2025-10,인천,미추홀구,승합,3950
2025-11,인천,미추홀구,승합,3932
2025-12,인천,미추홀구,승합,3905
2025-01,인천,미추홀구,화물,21947
2025-02,인천,미추홀구,화물,22027
2025-03,인천,미추홀구,화물,22000
2025-04,인천,미추홀구,화물,22009
2025-05,인천,미추홀구,화물,22032
2025-06,인천,미추홀구,화물,22131
2025-07,인천,미추홀구,화물,22172
2025-08,인천,미추홀구,화물,22164
2025-09,인천,미추홀구,화물,22187
2025-10,인천,미추홀구,화물,22151
2025-11,인천,미추홀구,화물,22167
2025-12,인천,미추홀구,화물,22153
2025-01,인천,미추홀구,특수,1290
2025-02,인천,미추홀구,특수,1286
2025-03,인천,미추홀구,특수,1299
2025-04,인천,미추홀구,특수,1308
2025-05,인천,미추홀구,특수,1314
2025-06,인천,미추홀구,특수,1319
2025-07,인천,미추홀구,특수,1322
2025-08,인천,미추홀구,특수,1328
2025-09,인천,미추홀구,특수,1326
2025-10,인천,미추홀구,특수,1323
2025-11,인천,미추홀구,특수,1320
2025-12,인천,미추홀구,특수,1326
2025-01,인천,미추홀구,총계,183502
2025-02,인천,미추홀구,총계,184275
2025-03,인천,미추홀구,총계,184983
2025-04,인천,미추홀구,총계,185024
2025-05,인천,미추홀구,총계,185656
2025-06,인천,미추홀구,총계,186100
2025-07,인천,미추홀구,총계,186620
2025-08,인천,미추홀구,총계,186356
2025-09,인천,미추홀구,총계,186191
2025-10,인천,미추홀구,총계,185746
2025-11,인천,미추홀구,총계,185358
2025-12,인천,미추홀구,총계,184983
2025-01,인천,부평구,승용,237596
2025-02,인천,부평구,승용,237016
2025-03,인천,부평구,승용,236208
2025-04,인천,부평구,승용,235595
2025-05,인천,부평구,승용,235535
2025-06,인천,부평구,승용,235057
2025-07,인천,부평구,승용,233761
2025-08,인천,부평구,승용,232838
2025-09,인천,부평구,승용,231996
2025-10,인천,부평구,승용,231055
2025-11,인천,부평구,승용,229248
2025-12,인천,부평구,승용,228584
2025-01,인천,부평구,승합,5449
2025-02,인천,부평구,승합,5428
2025-03,인천,부평구,승합,5390
2025-04,인천,부평구,승합,5328
2025-05,인천,부평구,승합,5307
2025-06,인천,부평구,승합,5289
2025-07,인천,부평구,승합,5257
2025-08,인천,부평구,승합,5207
2025-09,인천,부평구,승합,5159
2025-10,인천,부평구,승합,5145
2025-11,인천,부평구,승합,5125
2025-12,인천,부평구,승합,5078
2025-01,인천,부평구,화물,23502
2025-02,인천,부평구,화물,23448
2025-03,인천,부평구,화물,23384
2025-04,인천,부평구,화물,23125
2025-05,인천,부평구,화물,23062
2025-06,인천,부평구,화물,23050
2025-07,인천,부평구,화물,23013
2025-08,인천,부평구,화물,22971
2025-09,인천,부평구,화물,22851
2025-10,인천,부평구,화물,22787
2025-11,인천,부평구,화물,22720
2025-12,인천,부평구,화물,22638
2025-01,인천,부평구,특수,803
2025-02,인천,부평구,특수,800
2025-03,인천,부평구,특수,798
2025-04,인천,부평구,특수,789
2025-05,인천,부평구,특수,787
2025-06,인천,부평구,특수,790
2025-07,인천,부평구,특수,792
2025-08,인천,부평구,특수,788
2025-09,인천,부평구,특수,786
2025-10,인천,부평구,특수,779
2025-11,인천,부평구,특수,776
2025-12,인천,부평구,특수,775
2025-01,인천,부평구,총계,267350
2025-02,인천,부평구,총계,266692
2025-03,인천,부평구,총계,265780
2025-04,인천,부평구,총계,264837
2025-05,인천,부평구,총계,264691
2025-06,인천,부평구,총계,264186
2025-07,인천,부평구,총계,262823
2025-08,인천,부평구,총계,261804
2025-09,인천,부평구,총계,260792
2025-10,인천,부평구,총계,259766
2025-11,인천,부평구,총계,257869
2025-12,인천,부평구,총계,257075
2025-01,인천,연수구,승용,216099
2025-02,인천,연수구,승용,216281
2025-03,인천,연수구,승용,216564
2025-04,인천,연수구,승용,216870
2025-05,인천,연수구,승용,217447
2025-06,인천,연수구,승용,217988
2025-07,인천,연수구,승용,218532
